9259.1,12054,9909.9,8090.5,12720,5637.9,11623,12681,13078,10523,18952,16553,15188,7076.1,8134.2,11130,11588,7429.8,5772.3,10318,11216,7851.4,9986.9,5459.4,8799.9,5880.4,12479,15631,11427,3775.3,11670,15012,16471,5670,16764,11466,2763,13394,13201,5594,3162.4,14566,8825.9,9435.3,6827.1,0,5474.2,8428.2,7706.1,14578,4060.7,10003,13518,8941.6,12898,12530,16715,19251,6358.5,15698,12108,8779.9,12735,10469,8839.2,5912,11308,4113.1,11213,13940,12815,11527,5764.6,4113.1,17849,3102.9,8324.1,12401,15271
14723,7319.7,11820,13051,18185,10451,6172.3,17164,12804,7843.4,14764,12084,19154,1730.3,2990.1,10570,9689.4,4555.7,10191,7881.2,5915.3,12638,11851,5268.4,4085.2,406.39,7140.7,18925,12461,1705,12042,19430,14608,7771.3,11355,11354,6911,8157,16300,11020,8629.3,10953,3605.6,4210.1,10323,5474.2,0,3029.9,2445.2,11630,9318.3,8367.7,18912,5654.6,9592.9,17665,11917,13975,6147.2,18644,17438,3415.7,7919.4,7599.8,3405.2,6275.7,6096.2,1995.7,16433,17993,13692,6059.7,8995.2,1995.7,16553,8576.3,3109.1,8999.9,16189
17651,5521.1,11665,15974,18768,12678,3464.4,16668,11076,7592.2,11736,9103.7,16184,1352.2,832.95,10806,9382.8,4049.6,12173,7786.7,2889.4,15501,13147,7399.9,3401,2635.4,4111.5,15918,11549,4715.2,10884,16581,12653,8986.2,8529.7,11603,9893.1,5129.8,16404,13793,11588,9251.9,2259.7,1289.4,11659,8428.2,3029.9,0,817.55,10135,11988,8643.4,18070,4230.9,8407.9,18878,8902.6,10974,6673.9,15897,19452,1741.4,5929.2,5837.4,447.64,7086.3,3921.5,4453.2,17765,16279,12270,3281.7,10492,4453.2,13708,11518,2133,7902.8,13792
16862,6281.7,11219,15497,19041,11866,4280.1,16526,11050,8112.1,12380,9640,16722,722.03,575.77,11283,9949.3,3486,11374,8276.6,3527.9,15076,13392,7261.8,3869.9,2085.2,4783.1,16559,11292,4066.2,10680,17251,13467,8243.8,9310.6,12093,9355.6,5758.4,17079,12993,10853,10033,2808.6,1775.6,10929,7706.1,2445.2,817.55,0,10902,11182,9066.7,18669,3946.3,9115.8,19682,9485.8,11668,5994.9,16625,19752,2327.3,6716.6,5725.5,1264.5,6372.1,4710.4,3672.2,17221,16438,12174,4093,9730.2,3672.2,14453,10774,2551.9,8590.1,14048
11744,4619.8,15520,10667,9493.1,16857,7006.1,11205,12334,4246.5,6500,7777,8351.3,11051,10913,3791.7,2993.9,13832,17580,4382.6,8861.9,10458,6131.4,9152,7562.6,11365,8025.5,7685.3,14026,12635,13745,7814.6,3017.5,19006,4449.8,3823.9,12345,7908.8,6339.5,14823,14619,945.47,8283.2,10066,18077,14578,11630,10135,10902,0,16125,4577.9,8761.9,12998,2059.7,8780.5,7306.9,5802.1,16553,7090.5,9373.8,8669.5,4225.2,12767,9726.2,17095,6222.7,13608,11712,10112,12620,7264.4,19391,13608,5756,14787,8707.9,2656.2,9897.1
5687.8,16044,7158.2,5745.2,8970.6,1825.8,15431,8620.3,10559,13636,15229,15593,11220,10693,11450,12509,13796,9370.3,2358.6,13337,14293,5836.4,9993.8,8783.7,12858,9710.9,15422,11752,8723,7695,9288.4,11239,15131,4799.8,19042,12335,4765.8,15838,10843,1826.7,1821.1,16860,12838,12653,3942.9,4060.7,9318.3,11988,11182,16125,0,12610,9808.6,10559,15725,9125.3,16120,16204,6978,12012,8588.5,12726,16723,11111,12433,6380.1,15346,7559.3,7200.9,9879.2,9749.7,15268,3690.1,7559.3,14157,1692.6,12331,15481,11465
11815,4762.2,19669,9388.8,11791,14319,7341.9,14279,16800,1343.4,11074,11822,12011,8762.5,9434.2,2247.9,1618.1,12521,14967,1023.7,9380.6,8905.4,4660.2,4586.8,5242.6,8292,9370.2,11402,18593,8685.2,18132,11209,7163.7,15474,8298.1,3060.3,8006.4,9949.3,8190,12424,10793,4668.9,6392.4,9420.7,16525,10003,8367.7,8643.4,9066.7,4577.9,12610,0,11426,12853,3145.9,10688,11298,10329,14507,10709,11130,6915.1,5079.4,14105,8445.5,14557,6015.2,9991.7,13616,13667,17189,7584.8,15740,9991.7,10075,10932,6536.1,2880.6,14318
4261.1,13282,8366.8,5863.7,839.16,8853.4,14783,2855.6,7931.2,12163,6337.3,9033.2,1946.7,19388,18112,9179.3,10286,16006,9216.3,12065,15195,6284.7,7496.6,13919,16265,19275,13960,2152.3,7987.4,17245,8506.6,1494.2,5917.6,11996,9618.7,8369.8,12002,12954,3246.8,8050.8,10355,9536.7,17031,16908,9336.9,13518,18912,18070,18669,8761.9,9808.6,11426,0,15141,10721,1288.9,9200.4,7097.2,13946,2218.3,1475,17351,12741,13240,17672,13699,14672,17350,2962.7,2508.1,6912.1,14923,10630,17350,4408.3,10418,17470,11295,4725.6
14983,8959.9,7468,16298,15118,10173,6211.3,12580,7210.3,11718,10543,7636.3,13580,4453.1,3485.2,14932,13370,1517.8,9421,11947,4182.6,16373,17339,10920,7623,5481.5,4983.8,13827,7352.7,6600.3,6734.5,14444,14083,6007.7,9350.2,15682,11520,5283.1,17757,12157,11341,12062,6464.4,3483.7,8275.8,8941.6,5654.6,4230.9,3946.3,12998,10559,12853,15141,0,11917,16252,7775.5,10310,3610.5,14347,15941,5941.6,9081.1,1952,4408,4201.7,7332,5368.6,13557,12638,8259.2,5939.2,7495.3,5368.6,12968,11189,6362.2,11556,10537
13112,2985.9,17077,11385,11402,17304,5706.3,13257,13661,2375.6,8147.3,8686.8,10411,9161.5,9227.2,3529.1,1993.8,12369,18047,2596.8,7771.1,11030,6412.7,7458.3,5558.1,9345.2,7256.7,9744.9,15488,10581,14992,9858.2,5077.1,17313,5157.7,4003.7,11143,7492.6,7996.3,15193,13923,1674.7,6376.8,8602,19668,12898,9592.9,8407.9,9115.8,2059.7,15725,3145.9,10721,11917,0,10571,8165.2,7309.7,15076,9145,11150,6809.1,2848.1,12313,8039.6,15488,4646.2,11558,13620,12172,14253,5978.5,18522,11558,7763.6,14066,6763.8,596.76,11784
3438.5,13400,9063.1,4640.3,1139.1,8473.8,15427,3691.6,9091.4,11614,7462.6,10252,3210.6,19293,19354,8461.1,9767.6,16811,8971.3,11458,16284,5033.7,6434.9,12683,15856,17993,15021,3309.6,8932.6,16107,9523.5,2605.5,6225.8,12103,10437,7649.1,10780,14072,2622.3,7308.1,9397.6,9649,16895,18060,9416.5,12530,17665,18878,19682,8780.5,9125.3,10688,1288.9,16252,10571,0,10382,8144.1,14340,3182.6,594.89,17368,12966,14422,18435,13970,14973,16599,3104.6,3669.8,7998.2,15621,10618,16599,5329.7,9481.8,17175,11100,5996.1
13176,7387.6,8962.1,15011,9873.3,14351,6416.7,8885.4,5570.9,10253,2954.4,529.1,7281.5,10190,8973,11099,10030,9285.4,13762,10561,6014.9,15342,13013,14791,9874.6,11532,4837.9,7075.5,7402,13542,6834.3,7776.6,6569,12054,3010.9,11049,18722,3783.9,10103,15767,17939,6825.5,9339.2,7711.3,12196,16715,11917,8902.6,9485.8,7306.9,16120,11298,9200.4,7775.5,8165.2,10382,0,2536.4,10640,7251.1,10675,9169.5,6787,6343.2,8565.9,11170,7291.1,12782,10657,7823.8,6472,6393.3,12692,12782,5328.4,17799,9765.3,8428.4,5530.6
11331,7779.8,9824.7,12647,7870.4,14491,7902,7645.2,6532.7,9671.8,975.07,2708.2,5332.8,12322,11216,9400.5,8788.3,11821,14237,9906.4,8142.2,12904,10728,14758,10926,13570,6884.5,4953.7,8264.6,15679,7942.4,5606.9,4218.6,13858,2906,9128.8,17937,5934.9,7574.6,14851,17400,5679.1,10775,9916.3,13017,19251,13975,10974,11668,5802.1,16204,10329,7097.2,10310,7309.7,8144.1,2536.4,0,12965,4961.9,8536,10769,7098.8,8799.9,10578,13437,8348.3,15199,9217.4,6408.8,6945.7,7973.8,13962,15199,2870.2,17427,11267,7761.4,4768.2
11703,12127,5672.5,12692,13400,6611.6,9569.3,11126,7442.8,13918,12780,10327,13497,6054.5,5850.5,16642,15794,2746.5,5897,13998,7694.1,12814,16336,10576,9761.8,6253.9,8589,14080,6481.5,5961.8,6265.5,14314,17182,2461.6,12818,17346,9117.5,8861.5,16949,8547.3,7989,15607,8789.6,6538.7,5017.7,6358.5,6147.2,6673.9,5994.9,16553,6978,14507,13946,3610.5,15076,14340,10640,12965,0,14777,13778,8321.4,12411,4355.2,7036.7,598.18,10470,4579.2,11242,11854,7890.5,9306.3,4000.7,4579.2,14792,7824.5,8466.3,14576,10846
6467.8,11327,9182.7,7763,3049,10933,12569,4115.2,7591.8,11050,4303.9,7180.5,1317,17248,16175,8609.8,9264.2,15708,11192,11056,13104,8099.1,7875,14457,14587,18284,11844,696.85,8301.9,19083,8587,790.97,4083.4,13462,7400.4,7877.5,13828,10891,3458.5,10268,12544,7725.3,15041,14878,10993,15698,18644,15897,16625,7090.5,12012,10709,2218.3,14347,9145,3182.6,7251.1,4961.9,14777,0,3590.6,15251,10725,12423,15476,14764,12561,19312,4950.7,3073.3,6930.5,12705,12325,19312,2193.2,12616,15536,9741.4,4077.3
2917.2,13993,8608.1,4402.6,945.25,7887.7,15988,3372.5,8900.6,12111,7802.6,10503,3410,19163,19412,8925.4,10284,16320,8377.8,11938,16663,4842.1,6746.4,12769,16348,17815,15417,3617,8588.4,15784,9216.7,2935.4,6809.3,11515,10934,8118.4,10532,14424,3173.7,6781.2,8954.4,10244,17432,18380,8831.3,12108,17438,19452,19752,9373.8,8588.5,11130,1475,15941,11150,594.89,10675,8536,13778,3590.6,0,17923,13561,14209,19005,13393,15568,16115,2569.8,3556.1,7752.9,16171,10025,16115,5772.5,9029.3,17661,11672,5988.5
17634,4085.5,13399,15116,18147,13818,2869.7,17910,12462,5851.1,11669,9494.2,16060,2382.3,2562.4,9065.2,7652.7,5771,13461,6046,3490.5,14576,11480,6321.2,1686.1,3033.8,4418.6,15552,13178,5039.1,12474,16039,11439,10525,7994.8,9861.3,9555.3,5484.8,14752,14374,11859,7850.7,522.88,2622.3,13214,8779.9,3415.7,1741.4,2327.3,8669.5,12726,6915.1,17351,5941.6,6809.1,17368,9169.5,10769,8321.4,15251,17923,0,4610.6,7422.4,1540,8685.8,2694.1,5300.4,19498,16993,13715,2823,11969,5300.4,13146,11834,635.47,6271.7,14580
15907,682.23,15263,14177,13543,18333,2875.8,14557,12202,3777.2,8072.2,7299.7,11761,6958.5,6692.4,6254,4610,9664,18070,4112.4,4923.1,13777,9177.6,8058,3995.8,7572.8,4478.6,11150,13923,9358.9,13211,11514,6830.7,14844,4239.6,6817.6,12134,4895.6,10563,17400,15122,3324,4325.6,5872.1,17356,12735,7919.4,5929.2,6716.6,4225.2,16723,5079.4,12741,9081.1,2848.1,12966,6787,7098.8,12411,10725,13561,4610.6,0,9529.2,5510.5,12906,2007.7,9879.8,15667,13296,13238,3146.6,16384,9879.8,8786.9,15198,4812.8,2585.6,11840
14107,9609.1,6248.5,16323,13317,10210,6857,10849,5330.8,12818,8863.2,6094.1,11628,6306.6,5202.7,15780,14129,3316.5,9408.4,13104,4762.1,16683,18702,12856,9090.9,7411.5,5060.8,11883,5756.4,8524.7,5057.5,12492,12906,6311.7,8526.4,16314,13184,4905.1,15874,12363,12327,11923,7930.2,4805.4,7963.7,10469,7599.8,5837.4,5725.5,12767,11111,14105,13240,1952,12313,14422,6343.2,8799.9,4355.2,12423,14209,7422.4,9529.2,0,5902.1,4925.2,8147.3,7242.2,12086,10759,6456.2,6597.3,7568.1,7242.2,11234,12160,7935.6,12115,8589.7
18084,5123.3,11874,16221,18431,13118,3016.8,16640,11053,7342.9,11361,8790.8,15836,1773,1192.6,10566,9097.5,4368,12601,7554.5,2557,15723,13019,7523.8,3226.1,3003.8,3745.1,15530,11651,5103.4,10959,16178,12210,9380.5,8094.7,11351,10210,4783,16029,14235,12001,8834.5,2061,1155.5,12041,8839.2,3405.2,447.64,1264.5,9726.2,12433,8445.5,17672,4408,8039.6,18435,8565.9,10578,7036.7,15476,19005,1540,5510.5,5902.1,0,7467.6,3504.9,4891.9,17959,16101,12276,2835.2,10896,4891.9,13284,11935,2036.1,7549,13598
11187,12585,5584.8,12099,13093,6051.1,10091,10934,7661.5,14113,13182,10837,13457,6364.6,6275.4,16564,15965,3262.7,5353.6,14156,8255.6,12216,15838,10403,10052,6424.5,9174.2,14072,6545.7,5897.5,6411.8,14226,17647,1939.6,13410,17173,8654.9,9459.1,16533,7959.3,7407.5,16152,9134.7,7039,4573.5,5912,6275.7,7086.3,6372.1,17095,6380.1,14557,13699,4201.7,15488,13970,11170,13437,598.18,14764,13393,8685.8,12906,4925.2,7467.6,0,10939,4565.1,10898,11755,7992.3,9831.3,3483.5,4565.1,15054,7242,8781.3,14957,10971
17707,1662.1,14345,15395,15495,16504,1333.8,15988,12012,4689.1,9303.7,7731.5,13457,4981.2,4690.7,7709.6,6078.4,7734.5,16081,4993.7,3385.5,14892,10568,7575.8,2625.3,5722.5,3448.9,12900,13412,7664.2,12640,13351,8802.3,12869,5465.2,8391.3,11467,4264.5,12549,16804,14199,5330.8,2514.8,3956,15484,11308,6096.2,3921.5,4710.4,6222.7,15346,6015.2,14672,7332,4646.2,14973,7291.1,8348.3,10470,12561,15568,2694.1,2007.7,8147.3,3504.9,10939,0,7993.1,17477,14757,13239,1569.8,14396,7993.1,10492,14213,3022,4232.2,12784
13199,9297.7,10140,12182,16512,8518.4,7871.7,15215,11866,9668,15729,12789,17997,3134.7,4046.6,12064,11449,3926,8212.9,9659.8,7122.4,11899,12615,6113.3,6080.2,2311.9,8386.6,18635,11061,1415.5,10810,18601,16602,5853,12981,12780,6270.2,9281.1,16902,9345.5,7208,12948,5554.2,5342.6,8342.5,4113.1,1995.7,4453.2,3672.2,13608,7559.3,9991.7,17350,5368.6,11558,16599,12782,15199,4579.2,19312,16115,5300.4,9879.8,7242.2,4891.9,4565.1,7993.1,0,14484,16239,12457,7713.8,7011.6,0,18066,7119.6,5070.9,10962,15366
2691.3,16237,6102.2,5294.2,2222.5,5982.6,17051,1793.9,7096.6,14667,8290,10302,4020.9,17249,16951,11459,12853,13753,6276.4,14478,16147,5839.8,9049.6,14058,18845,16789,15313,4579.7,6329.7,14889,7040.4,4160.1,8872.8,9090.8,12053,10660,10652,14260,5726.8,5636,8203.3,12499,19991,16890,6407.5,11213,16433,17765,17221,11712,7200.9,13616,2962.7,13557,13620,3104.6,10657,9217.4,11242,4950.7,2569.8,19498,15667,12086,17959,10898,17477,14484,0,2863.4,5834.7,17049,7679.2,14484,6985.5,8213.9,19532,14171,5172.1
5381.2,13963,6184.6,7701,2614.2,8398.4,14188,1263.9,5432.7,14118,5459,7502.1,1769.4,17064,15876,11467,12306,13545,8461.9,14110,13634,8206.2,10003,16325,17282,18012,12598,2433.7,5555.9,17256,6023.7,2470.7,7095.8,10391,9296.3,10681,13482,11528,5661,8450.5,11043,10660,17131,14995,7997.2,13940,17993,16279,16438,10112,9879.2,13667,2508.1,12638,12172,3669.8,7823.8,6408.8,11854,3073.3,3556.1,16993,13296,10759,16101,11755,14757,16239,2863.4,0,4408.6,14198,9323.5,16239,4567.4,11043,17584,12768,2503.9
8367.9,13797,2905.1,11045,6873.1,7929.3,12001,4400.1,1275.4,16590,6145.3,5950.8,5731.8,12712,11659,15473,15574,9151.1,7451.5,16846,10400,11594,14408,18255,15247,13626,9874.2,6241.6,1475.7,13852,1662.6,6617.2,10082,7347.5,9305.8,14791,14514,8978.9,10036,9375.8,11541,12621,14175,11129,6081.3,12815,13692,12270,12174,12620,9749.7,17189,6912.1,8259.2,14253,7998.2,6472,6945.7,7890.5,6930.5,7752.9,13715,13238,6456.2,12276,7992.3,13239,12457,5834.7,4408.6,0,11838,7051.3,12457,7182,11431,14296,14675,2980.1
18996,3053.5,12776,16961,15752,15810,272.29,15274,10580,6256.7,8853.9,6758.4,13303,4579.4,3877.3,9222.3,7575.7,6568.9,15176,6563,1842.5,16449,12111,8736.3,3603,5655.1,1963.5,12868,11878,7751.9,11106,13452,9440.3,11765,5306.3,9868.2,12329,2913.2,13548,17055,14656,6324.8,2946.4,2822.7,14211,11527,6059.7,3281.7,4093,7264.4,15268,7584.8,14923,5939.2,5978.5,15621,6393.3,7973.8,9306.3,12705,16171,2823,3146.6,6597.3,2835.2,9831.3,1569.8,7713.8,17049,14198,11838,0,13307,7713.8,10519,14618,3386.1,5641.9,11899
7706.1,16011,4149.2,8927.3,9897.7,2695.3,13569,8210.6,7453.2,16231,13196,12199,11078,9587.6,9706.8,16184,17247,6740.5,1926,16061,11662,9174.2,13627,11223,13069,9266.3,12434,11743,5697.1,7946.3,6055.9,11593,16407,1544.4,15646,16015,7814,12466,13082,4805.8,5330.2,19478,12356,10522,1332.1,5764.6,8995.2,10492,9730.2,19391,3690.1,15740,10630,7495.3,18522,10618,12692,13962,4000.7,12325,10025,11969,16384,7568.1,10896,3483.5,14396,7011.6,7679.2,9323.5,7051.3,13307,0,7011.6,13742,5168,11931,17933,9671.3
13199,9297.7,10140,12182,16512,8518.4,7871.7,15215,11866,9668,15729,12789,17997,3134.7,4046.6,12064,11449,3926,8212.9,9659.8,7122.4,11899,12615,6113.3,6080.2,2311.9,8386.6,18635,11061,1415.5,10810,18601,16602,5853,12981,12780,6270.2,9281.1,16902,9345.5,7208,12948,5554.2,5342.6,8342.5,4113.1,1995.7,4453.2,3672.2,13608,7559.3,9991.7,17350,5368.6,11558,16599,12782,15199,4579.2,19312,16115,5300.4,9879.8,7242.2,4891.9,4565.1,7993.1,0,14484,16239,12457,7713.8,7011.6,0,18066,7119.6,5070.9,10962,15366
8660.8,9434,9926.7,9776.4,5232.2,12908,10392,5800.9,7393.5,9993.2,2431.3,5373,2980.9,15057,14041,8364.1,8473.1,14479,13027,10101,10960,10043,8645.4,14534,12773,16156,9695.3,2408.9,8657.6,18143,8678,2934.5,2911.6,14469,5213,7803,15541,8786.3,4822,12448,14724,6156.6,13006,12741,12457,17849,16553,13708,14453,5756,14157,10075,4408.3,12968,7763.6,5329.7,5328.4,2870.2,14792,2193.2,5772.5,13146,8786.9,11234,13284,15054,10492,18066,6985.5,4567.4,7182,10519,13742,18066,0,14802,13512,8343.2,4242.9
6157.8,14544,8843.5,5325.1,9616.7,3501.8,14699,9828.2,12250,11944,16501,17275,12109,10166,11166,11025,12186,9801.4,4045.7,11645,14232,5234.5,8777.6,7155.6,11601,8982.7,15491,12529,10413,6874.7,10966,11911,14758,6001,19212,10970,3097,16277,10621,2594,169.97,15362,11824,12458,5602.1,3102.9,8576.3,11518,10774,14787,1692.6,10932,10418,11189,14066,9481.8,17799,17427,7824.5,12616,9029.3,11834,15198,12160,11935,7242,14213,7119.6,8213.9,11043,11431,14618,5168,7119.6,14802,0,11335,13795,12932
17006,4228.5,13760,14485,18156,13559,3403.9,18546,13055,5561.7,12188,10103,16478,2417.2,2899.4,8735.8,7408.8,6037.8,13283,5725.1,4125.3,13947,11016,5687.6,1318.7,2760.6,5044.4,15917,13674,4642.3,12993,16326,11582,10550,8440.3,9543.5,8957.2,6107.8,14565,13906,11349,7942,507.21,3169.8,13220,8324.1,3109.1,2133,2551.9,8707.9,12331,6536.1,17470,6362.2,6763.8,17175,9765.3,11267,8466.3,15536,17661,635.47,4812.8,7935.6,2036.1,8781.3,3022,5070.9,19532,17584,14296,3386.1,11931,5070.9,13512,11335,0,6199.8,15206
13491,2596.8,17390,11592,11961,17194,5370.4,13852,13982,1916.7,8628.1,8955.7,11007,8606.8,8728.9,3670.4,2036.9,11904,17840,2180.2,7465.9,11201,6592.8,6996.2,4977.2,8756.3,7060.5,10341,15820,9987.4,15255,10453,5673.6,16739,5448.5,4242,10793,7399,8504.6,15195,13661,2213.9,5826.3,8173,19217,12401,8999.9,7902.8,8590.1,2656.2,15481,2880.6,11295,11556,596.76,11100,8428.4,7761.4,14576,9741.4,11672,6271.7,2585.6,12115,7549,14957,4232.2,10962,14171,12768,14675,5641.9,17933,10962,8343.2,13795,6199.8,0,12317
7816.2,12515,5690.9,10204,5045.7,9723.1,11940,3379.9,3514.6,14128,3811,5141.7,3054,14735,13473,12496,12713,11726,9508,14280,11145,10710,11908,18530,15397,15977,10162,3424.2,4443.7,16780,4580.9,3941.8,7154.5,10231,7602.1,11837,15766,9098.6,7431.3,10403,12977,10112,14826,12504,8494.6,15271,16189,13792,14048,9897.1,11465,14318,4725.6,10537,11784,5996.1,5530.6,4768.2,10846,4077.3,5988.5,14580,11840,8589.7,13598,10971,12784,15366,5172.1,2503.9,2980.1,11899,9671.3,15366,4242.9,12932,15206,12317,0
